57.5806	33.282	7.49989	24.2986	9.9996
58.5152	36.319	6.81647	22.1962	10.683
58.5152	36.319	6.81647	22.1962	10.683
65.3027	49.3813	4.64935	15.9215	12.8501
65.3027	49.3813	4.64935	15.9215	12.8501
97.4642	90.1544	1.98853	7.30982	15.511
97.4642	90.1544	1.98853	7.30982	15.511
61.0121	19.0371	11.7602	41.975	5.73929
61.0121	19.0371	11.7602	41.975	5.73929
56.9367	28.4518	8.75441	28.4849	8.74508
56.9367	28.4518	8.75441	28.4849	8.74508
62.4239	44.5998	5.31575	17.8241	12.1837
62.4239	44.5998	5.31575	17.8241	12.1837
57.0105	30.0223	8.32337	26.9882	9.17612
57.0105	30.0223	8.32337	26.9882	9.17612
56.947	29.0389	8.59064	27.908	8.90885
56.947	29.0389	8.59064	27.908	8.90885
58.4882	22.2441	10.6671	36.244	6.83241
58.4882	22.2441	10.6671	36.244	6.83241
59.9875	39.8735	6.11179	20.1141	11.3877
59.9875	39.8735	6.11179	20.1141	11.3877
58.002	34.7891	7.15095	23.2129	10.3485
58.002	34.7891	7.15095	23.2129	10.3485
57.8529	23.5623	10.2353	34.2906	7.26421
57.8529	23.5623	10.2353	34.2906	7.26421
82.0176	10.1117	14.7623	71.9058	2.73717
82.0176	10.1117	14.7623	71.9058	2.73717
59.8943	39.6709	6.14937	20.2234	11.3501
59.8943	39.6709	6.14937	20.2234	11.3501
58.7271	21.8361	10.8031	36.891	6.69638
58.7271	21.8361	10.8031	36.891	6.69638
57.0789	30.646	8.15841	26.433	9.34108
57.0789	30.646	8.15841	26.433	9.34108
63.7737	46.9154	4.97719	16.8582	12.5223
63.7737	46.9154	4.97719	16.8582	12.5223
56.9493	27.847	8.92634	29.1023	8.57315
56.9493	27.847	8.92634	29.1023	8.57315
115.98	5.03621	15.9778	110.944	1.5217
115.98	5.03621	15.9778	110.944	1.5217
99.8122	92.8381	1.91077	6.97413	15.5887
99.8122	92.8381	1.91077	6.97413	15.5887
61.8602	43.5814	5.47483	18.2788	12.0247
61.8602	43.5814	5.47483	18.2788	12.0247
83.3651	9.81168	14.85	73.5534	2.64948
83.3651	9.81168	14.85	73.5534	2.64948
82.1581	72.0783	2.72776	10.0798	14.7717
82.1581	72.0783	2.72776	10.0798	14.7717
73.9519	12.2824	14.0869	61.6695	3.4126
73.9519	12.2824	14.0869	61.6695	3.4126
71.2405	13.2167	13.7785	58.0238	3.72102
71.2405	13.2167	13.7785	58.0238	3.72102
58.0778	35.0314	7.09669	23.0464	10.4028
58.0778	35.0314	7.09669	23.0464	10.4028
69.421	13.9302	13.5377	55.4908	3.96176
69.421	13.9302	13.5377	55.4908	3.96176
61.4286	18.6522	11.8943	42.7764	5.60524
61.4286	18.6522	11.8943	42.7764	5.60524
80.1089	10.5626	14.6277	69.5463	2.87179
80.1089	10.5626	14.6277	69.5463	2.87179
57.943	34.5958	7.19463	23.3473	10.3049
57.943	34.5958	7.19463	23.3473	10.3049
61.6851	18.4274	11.9727	43.2578	5.52675
61.6851	18.4274	11.9727	43.2578	5.52675
70.671	13.4316	13.7064	57.2394	3.7931
70.671	13.4316	13.7064	57.2394	3.7931
57.7841	34.0495	7.31974	23.7346	10.1797
57.7841	34.0495	7.31974	23.7346	10.1797
74.1083	61.8759	3.39636	12.2324	14.1031
74.1083	61.8759	3.39636	12.2324	14.1031
122.595	118.217	1.41467	4.37756	16.0848
122.595	118.217	1.41467	4.37756	16.0848
61.5699	18.5273	11.9378	43.0425	5.56167
61.5699	18.5273	11.9378	43.0425	5.56167
57.7881	23.7243	10.1831	34.0638	7.31644
57.7881	23.7243	10.1831	34.0638	7.31644
56.9475	27.8946	8.91271	29.0529	8.58678
56.9475	27.8946	8.91271	29.0529	8.58678
58.8672	37.2548	6.62138	21.6124	10.8781
58.8672	37.2548	6.62138	21.6124	10.8781
73.1745	60.6379	3.49565	12.5366	14.0038
73.1745	60.6379	3.49565	12.5366	14.0038
93.9723	7.84394	15.3815	86.1284	2.118
93.9723	7.84394	15.3815	86.1284	2.118
63.6858	16.9166	12.5018	46.7692	4.99766
63.6858	16.9166	12.5018	46.7692	4.99766
148.385	146.161	1.16365	2.22398	16.3358
148.385	146.161	1.16365	2.22398	16.3358
114.884	5.15154	15.9577	109.732	1.54181
114.884	5.15154	15.9577	109.732	1.54181
56.9498	27.8355	8.92965	29.1143	8.56984
56.9498	27.8355	8.92965	29.1143	8.56984
64.6249	16.3194	12.711	48.3055	4.78845
64.6249	16.3194	12.711	48.3055	4.78845
59.8683	20.2544	11.3395	39.614	6.15997
59.8683	20.2544	11.3395	39.614	6.15997
84.1539	9.6424	14.8988	74.5115	2.60072
84.1539	9.6424	14.8988	74.5115	2.60072
65.6982	49.9977	4.57229	15.7005	12.9272
65.6982	49.9977	4.57229	15.7005	12.9272
57.3947	24.9122	9.80643	32.4825	7.69306
57.3947	24.9122	9.80643	32.4825	7.69306
59.5367	38.8711	6.30067	20.6655	11.1988
59.5367	38.8711	6.30067	20.6655	11.1988
75.1166	63.1972	3.29529	11.9195	14.2042
75.1166	63.1972	3.29529	11.9195	14.2042
85.2784	75.8697	2.53426	9.40863	14.9652
85.2784	75.8697	2.53426	9.40863	14.9652
58.7144	36.8575	6.70334	21.8569	10.7961
58.7144	36.8575	6.70334	21.8569	10.7961
63.6772	46.7548	4.99968	16.9224	12.4998
63.6772	46.7548	4.99968	16.9224	12.4998
56.9559	27.7042	8.96743	29.2517	8.53206
56.9559	27.7042	8.96743	29.2517	8.53206
121.167	4.5148	16.0636	116.652	1.43586
121.167	4.5148	16.0636	116.652	1.43586
60.264	40.4619	6.00433	19.8021	11.4952
60.264	40.4619	6.00433	19.8021	11.4952
69.6714	55.8441	3.92676	13.8272	13.5727
69.6714	55.8441	3.92676	13.8272	13.5727
71.1539	57.905	3.7318	13.2489	13.7677
71.1539	57.905	3.7318	13.2489	13.7677
62.5684	17.7131	12.2227	44.8553	5.27684
62.5684	17.7131	12.2227	44.8553	5.27684
98.7153	7.12878	15.5533	91.5866	1.94624
98.7153	7.12878	15.5533	91.5866	1.94624
78.1457	11.0623	14.4748	67.0834	3.02473
78.1457	11.0623	14.4748	67.0834	3.02473
69.7462	55.9494	3.91642	13.7967	13.5831
69.7462	55.9494	3.91642	13.7967	13.5831
59.026	21.3709	10.9595	37.6552	6.54004
59.026	21.3709	10.9595	37.6552	6.54004
67.3835	52.5461	4.27276	14.8375	13.2267
67.3835	52.5461	4.27276	14.8375	13.2267
65.3238	49.4143	4.64517	15.9095	12.8543
65.3238	49.4143	4.64517	15.9095	12.8543
56.9935	29.828	8.37548	27.1655	9.12401
56.9935	29.828	8.37548	27.1655	9.12401
57.088	26.3714	9.35953	30.7166	8.13995
57.088	26.3714	9.35953	30.7166	8.13995
58.1782	22.8358	10.4718	35.3425	7.02772
58.1782	22.8358	10.4718	35.3425	7.02772
60.2285	19.8412	11.4817	40.3873	6.01782
60.2285	19.8412	11.4817	40.3873	6.01782
57.8158	34.1618	7.29383	23.6541	10.2057
57.8158	34.1618	7.29383	23.6541	10.2057
59.9578	39.809	6.12371	20.1487	11.3758
59.9578	39.809	6.12371	20.1487	11.3758
134.709	131.408	1.26968	3.30098	16.2298
134.709	131.408	1.26968	3.30098	16.2298
59.117	21.2378	11.0044	37.8792	6.49507
59.117	21.2378	11.0044	37.8792	6.49507
67.2308	14.911	13.2013	52.3198	4.29816
67.2308	14.911	13.2013	52.3198	4.29816
170.408	169.749	1.08231	0.659221	16.4172
170.408	169.749	1.08231	0.659221	16.4172
57.768	23.7762	10.1664	33.9917	7.33312
57.768	23.7762	10.1664	33.9917	7.33312
77.5356	66.3097	3.07562	11.2259	14.4239
77.5356	66.3097	3.07562	11.2259	14.4239
74.7465	62.714	3.33168	12.0326	14.1678
74.7465	62.714	3.33168	12.0326	14.1678
66.316	50.9457	4.45735	15.3703	13.0421
66.316	50.9457	4.45735	15.3703	13.0421
72.0326	12.9293	13.8742	59.1032	3.62527
72.0326	12.9293	13.8742	59.1032	3.62527
118.483	4.77996	16.021	113.703	1.47846
118.483	4.77996	16.021	113.703	1.47846
57.0474	26.6655	9.27167	30.3819	8.22781
57.0474	26.6655	9.27167	30.3819	8.22781
61.425	42.7695	5.60637	18.6555	11.8931
61.425	42.7695	5.60637	18.6555	11.8931
59.6991	20.4601	11.269	39.239	6.23048
59.6991	20.4601	11.269	39.239	6.23048
76.3891	11.5453	14.3235	64.8438	3.17599
76.3891	11.5453	14.3235	64.8438	3.17599
62.7086	45.1014	5.23974	17.6072	12.2597
62.7086	45.1014	5.23974	17.6072	12.2597
82.0946	10.0942	14.7675	72.0004	2.732
82.0946	10.0942	14.7675	72.0004	2.732
94.5713	7.74909	15.405	86.8222	2.09451
94.5713	7.74909	15.405	86.8222	2.09451
78.4372	10.9856	14.4985	67.4516	3.00101
78.4372	10.9856	14.4985	67.4516	3.00101
63.0909	45.7633	5.14174	17.3276	12.3578
63.0909	45.7633	5.14174	17.3276	12.3578
56.9443	27.9857	8.88662	28.9586	8.61287
56.9443	27.9857	8.88662	28.9586	8.61287
70.71	13.4166	13.7114	57.2933	3.78808
70.71	13.4166	13.7114	57.2933	3.78808
58.4903	22.2405	10.6683	36.2498	6.83119
58.4903	22.2405	10.6683	36.2498	6.83119
143.662	141.079	1.19457	2.58321	16.3049
143.662	141.079	1.19457	2.58321	16.3049
57.9918	34.7559	7.15843	23.2359	10.3411
57.9918	34.7559	7.15843	23.2359	10.3411
177.132	0.200911	16.4243	176.931	1.07516
177.132	0.200911	16.4243	176.931	1.07516
57.6769	33.6562	7.41143	24.0207	10.0881
57.6769	33.6562	7.41143	24.0207	10.0881
138.536	135.548	1.23472	2.98758	16.2648
138.536	135.548	1.23472	2.98758	16.2648
93.0488	85.0558	2.15534	7.993	15.3441
93.0488	85.0558	2.15534	7.993	15.3441
60.7389	41.4344	5.83216	19.3045	11.6673
60.7389	41.4344	5.83216	19.3045	11.6673
58.7279	36.893	6.69597	21.8349	10.8035
58.7279	36.893	6.69597	21.8349	10.8035
57.4504	32.7348	7.6315	24.7156	9.86799
57.4504	32.7348	7.6315	24.7156	9.86799
57.7352	33.8728	7.36077	23.8624	10.1387
57.7352	33.8728	7.36077	23.8624	10.1387
68.5362	54.2278	4.09082	14.3084	13.4087
